-8.1,-4,46,0.1,-560.7
-8.1,-3.6,48,0,-559.8
-8.1,-3.6,50,-0,-559.1
-8.2,-3.2,52,-0.1,-558.3
-8.2,-2.8,54,-0.2,-557.7
-8.2,-2.4,57,-0.3,-557.1
-8.2,-2.4,59,-0.4,-556.5
-8.2,-2,61,-0.4,-556.1
-8.2,-1.6,63,-0.5,-555.6
-8.2,-1.2,66,-0.6,-555.2
-8.2,-1.2,68,-0.7,-554.9
-8.2,-0.8,70,-0.8,-554.6
-8.3,-0.4,72,-0.9,-554.3
-8.3,-0,75,-0.9,-554.1
-8.3,0.4,77,-1,-554
-8.3,0.8,79,-1.1,-553.8
-8.3,0.8,81,-1.2,-553.8
-8.3,1.2,83,-1.3,-553.8
-8.2,1.2,86,-1.3,-553.8
-8.2,1.6,88,-1.4,-553.9
-8.2,2,90,-1.5,-554.1
-8.2,2.4,92,-1.6,-554.3
-8.1,2.4,94,-1.7,-554.6
-8.1,2.8,96,-1.8,-555
-8.1,3.2,98,-1.8,-555.4
-8,3.6,100,-1.9,-555.9
-8,3.6,102,-2,-556.4
-8,4,104,-2.1,-557.1
-7.9,4.4,106,-2.2,-557.8
-7.8,4.4,107,-2.2,-558.6
-7.7,4.8,109,-2.3,-559.5
-7.7,4.8,111,-2.4,-560.5
-7.6,5.2,112,-2.5,-561.5
-7.5,5.2,113,-2.6,-562.7
-7.4,5.2,115,-2.6,-563.9
-7.4,5.6,116,-2.7,-565.3
-7.3,5.6,117,-2.8,-566.6
-7.2,6,118,-2.9,-568.1
-7.2,6,120,-3,-569.5
-7.1,6.4,121,-3,-571.1
-7,6.4,122,-3.1,-572.6
-6.9,6.4,123,-3.2,-574.2
-6.8,6.8,124,-3.3,-575.8
-6.7,6.8,125,-3.3,-577.5
-6.6,6.8,126,-3.4,-579.1
-6.4,6.8,126,-3.5,-580.8
-6.3,7.2,127,-3.6,-582.4
-6.2,7.2,128,-3.7,-584
-6.1,7.2,129,-3.7,-585.6
-5.9,7.2,130,-3.8,-587.1
-5.8,7.6,130,-3.9,-588.5
-5.7,7.6,131,-4,-589.9
-5.6,7.6,132,-4,-591.3
-5.4,8,132,-4.1,-592.6
-5.3,8,133,-4.2,-593.8
-5.2,8,133,-4.3,-594.9
-5.1,8,134,-4.3,-596
-4.9,8,134,-4.4,-596.9
-4.8,8,134,-4.5,-597.7
-4.7,8,135,-4.6,-598.4
-4.6,8,135,-4.6,-599
-4.5,8,135,-4.7,-599.6
-4.3,8,135,-4.8,-599.9
